# Forza Horizon 6 car data. Source: https://forza.labsgg.com/cars (per-car pages https://forza.labsgg.com/cars/{slug}).
# Date fetched: 2026-07-26. Cars: 634.
# These are third-party transcriptions of the game's own in-game stats panel. They are not first-party data and not independent measurements.
# Raw imperial values are as published. Metric columns are unrounded conversions: PS=hp*1.01387 Nm=lbft*1.35582 kg=lbs*0.45359237 m=ft*0.3048 kmh=mph*1.609344.
# Columns prefixed src_ are the site's own keys, verbatim and unrenamed.
# Skip lines beginning with # to read this file.
id,slug,url,year,manufacturer,carName,fullCarName,carType,rarity,unlockCategory,howToUnlock,priceCr,pi,piClass,drivetrain,powerHp,powerPs,torqueLbFt,torqueNm,weightLbs,weightKg,displacementL,frontWeightPct,accel0to60MphSec,accel0to100MphSec,braking60to0Ft,braking60to0M,braking100to0Ft,braking100to0M,lateralG60Mph,lateralG120Mph,topSpeedMph,topSpeedKmh,aeroEfficiency,mechBalance,aeroBalance,barSpeed,barHandling,barAcceleration,barLaunch,barBraking,barOffroad,specStatus,detailPageVerified,heroImageUrl,cardImageUrl,src_id,src_manufacturer,src_manufacturerIndex,src_manufacturerVehicleIndex,src_carName,src_fullCarName,src_year,src_carType,src_rarity,src_unlockCategory,src_howToUnlock,src_defaultDrivetrain,src_price,src_defaultPower,src_defaultTorque,src_defaultWeight,src_defaultFrontDisplacement,src_defaultEngineDisplacement,src_defaultRating,src_defaultSpeed,src_defaultHandling,src_defaultAcceleration,src_defaultLaunch,src_defaultBraking,src_defaultOffroad,src_brake60,src_brake100,src_accel60,src_accel100,src_topSpeed,src_lateral60,src_lateral120,src_mechBalance,src_aeroBalance,src_aeroEfficiency,src_createdAt,src_updatedAt
898,2013-ford-mustang-shelby-gt500,https://forza.labsgg.com/cars/2013-ford-mustang-shelby-gt500,2013,Ford,Mustang Shelby GT500,2013 Ford Mustang Shelby GT500,MODERN MUSCLE,RARE,Autoshow,,60000,647,A,RWD,662,671.18194,631,855.52242,3898,1768.1030582600001,5.81,57,3.5,7.605,138.4,42.18432000000001,335.2,102.16896,0.95,0.99,203.3,327.17963520000006,0.81,0.44,0.42,7.4,4.7,4.7,4.6,4.3,5.3,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2013_Ford_Mustang_Shelby_GT500.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2013_Ford_Mustang_Shelby_GT500.png",898,Ford,,,Mustang Shelby GT500,2013 Ford Mustang Shelby GT500,2013,MODERN MUSCLE,RARE,Autoshow,,RWD,60000,662,631,3898,57,5.81,647,7.4,4.7,4.7,4.6,4.3,5.3,138.4,335.2,3.5,7.605,203.3,0.95,0.99,0.44,0.42,0.81,1776324517000,1779343762000
899,2014-ford-11-rockstar-f-150-trophy-truck,https://forza.labsgg.com/cars/2014-ford-11-rockstar-f-150-trophy-truck,2014,Ford,#11 Rockstar F-150 Trophy Truck,2014 Ford #11 Rockstar F-150 Trophy Truck,UNLIMITED OFFROAD,EPIC,Autoshow,,450000,613,A,RWD,850,861.7895000000001,690,935.5158,6250,2834.9523125,7.5,60,4.382,10.592,131.8,40.17264000000001,323.4,98.57232,0.89,0.88,147.6,237.5391744,0.69,0.37,0,5.5,3.2,4.6,4.5,4.8,9.4,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2014_Ford_11_Rockstar_F-150_Trophy_Truck.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2014_Ford_11_Rockstar_F-150_Trophy_Truck.png",899,Ford,,,#11 Rockstar F-150 Trophy Truck,2014 Ford #11 Rockstar F-150 Trophy Truck,2014,UNLIMITED OFFROAD,EPIC,Autoshow,,RWD,450000,850,690,6250,60,7.5,613,5.5,3.2,4.6,4.5,4.8,9.4,131.8,323.4,4.382,10.592,147.6,0.89,0.88,0.37,0,0.69,1776324517000,1779475182000
6086,2014-ford-fpv-limited-edition-pursuit-ute,https://forza.labsgg.com/cars/2014-ford-fpv-limited-edition-pursuit-ute,2014,Ford,FPV Limited Edition Pursuit UTE,2014 Ford FPV Limited Edition Pursuit UTE,UTILITY HEROES,COMMON,Autoshow,,40000,563,B,RWD,422,427.85314,402,545.03964,3946,1789.8754920200001,4.95,53,4.955,10.885,142.9,43.55592,353.4,107.71632,0.9,0.89,175.5,282.43987200000004,0.81,0.5,0,6.3,4.6,4.7,4.9,3.7,5.4,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2014_Ford_FPV_Limited_Edition_Pursuit_UTE.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2014_Ford_FPV_Limited_Edition_Pursuit_UTE.png",6086,Ford,,,FPV Limited Edition Pursuit UTE,2014 Ford FPV Limited Edition Pursuit UTE,2014,UTILITY HEROES,COMMON,Autoshow,,RWD,40000,422,402,3946,53,4.95,563,6.3,4.6,4.7,4.9,3.7,5.4,142.9,353.4,4.955,10.885,175.5,0.9,0.89,0.5,0,0.81,1777888390000,1779343764000
6085,2014-ford-ranger-t6-rally-raid,https://forza.labsgg.com/cars/2014-ford-ranger-t6-rally-raid,2014,Ford,Ranger T6 Rally Raid,2014 Ford Ranger T6 Rally Raid,OFFROAD,EPIC,Festival Playlist,Wheelspin,332500,530,B,AWD,349,353.84063000000003,413,559.95366,4354,1974.9411789800001,4.95,55,5.333,15.061,127.8,38.95344,321,97.8408,0.85,0.85,135.1,217.4223744,0.79,0.48,0,4.8,4.6,5.4,7.8,4,8.6,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2014_Ford_Ranger_T6_Rally_Raid.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2014_Ford_Ranger_T6_Rally_Raid.png",6085,Ford,,,Ranger T6 Rally Raid,2014 Ford Ranger T6 Rally Raid,2014,OFFROAD,EPIC,Festival Playlist,Wheelspin,AWD,332500,349,413,4354,55,4.95,530,4.8,4.6,5.4,7.8,4,8.6,127.8,321,5.333,15.061,135.1,0.85,0.85,0.48,0,0.79,1777888390000,1780168422000
900,2016-ford-mustang-shelby-gt350r,https://forza.labsgg.com/cars/2016-ford-mustang-shelby-gt350r,2016,Ford,Mustang Shelby GT350R,2016 Ford Mustang Shelby GT350R,TRACK TOYS,RARE,Autoshow,,88000,721,S1,RWD,526,533.29562,429,581.64678,3660,1660.1480742,5.16,53,3.838,8.48,105.5,32.156400000000005,243.1,74.09688,1.22,1.32,189.2,304.4878848,0.84,0.48,0.41,7.2,6.2,6.1,6.2,6,5.7,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2016_Ford_Mustang_Shelby_GT350R.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2016_Ford_Mustang_Shelby_GT350R.png",900,Ford,,,Mustang Shelby GT350R,2016 Ford Mustang Shelby GT350R,2016,TRACK TOYS,RARE,Autoshow,,RWD,88000,526,429,3660,53,5.16,721,7.2,6.2,6.1,6.2,6,5.7,105.5,243.1,3.838,8.48,189.2,1.22,1.32,0.48,0.41,0.84,1776324517000,1779343766000
6087,2016-phoenix,https://forza.labsgg.com/cars/2016-phoenix,2016,Ford,Phoenix,2016 Phoenix,,,Future Car?,Not in Car Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no-specs,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2016_Phoenix.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2016_Phoenix.png",6087,Ford,,,Phoenix,2016 Phoenix,2016,,,Future Car?,Not in Car Collection,,,,,,,,,,,,,,,,,,,,,,,,,1777888390000,1779467125000
901,2017-ford-14-rahal-letterman-lanigan-racing-grc-fiesta,https://forza.labsgg.com/cars/2017-ford-14-rahal-letterman-lanigan-racing-grc-fiesta,2017,Ford,#14 Rahal Letterman Lanigan Racing GRC Fiesta,2017 Ford #14 Rahal Letterman Lanigan Racing GRC Fiesta,RALLY MONSTERS,EPIC,Autoshow,,150000,772,S1,AWD,550,557.6285,590,799.9338,2746,1245.56464802,2.04,54,2.678,5.622,92.9,28.315920000000002,230.8,70.34784,1.17,1.28,139.9,225.1472256,0.74,0.48,0.5,5,5.4,9.2,10,5.8,7.9,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2017_Ford_14_Rahal_Letterman_Lanigan_Racing_GRC_Fiesta.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2017_Ford_14_Rahal_Letterman_Lanigan_Racing_GRC_Fiesta.png",901,Ford,,,#14 Rahal Letterman Lanigan Racing GRC Fiesta,2017 Ford #14 Rahal Letterman Lanigan Racing GRC Fiesta,2017,RALLY MONSTERS,EPIC,Autoshow,,AWD,150000,550,590,2746,54,2.04,772,5,5.4,9.2,10,5.8,7.9,92.9,230.8,2.678,5.622,139.9,1.17,1.28,0.48,0.5,0.74,1776324517000,1779343767000
902,2017-ford-25-brocky-ultra4-bronco-rtr,https://forza.labsgg.com/cars/2017-ford-25-brocky-ultra4-bronco-rtr,2017,Ford,#25 'Brocky' Ultra4 Bronco RTR,2017 Ford #25 'Brocky' Ultra4 Bronco RTR,UNLIMITED OFFROAD,EPIC,Autoshow,,75000,644,A,AWD,600,608.322,558,756.54756,4500,2041.165665,7,52,4.064,9.291,120.6,36.75888,305.5,93.1164,0.96,0.95,132.9,213.88181760000003,0.58,0.54,0,4.7,4,6.1,5.2,5.2,10,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2017_Ford_25_Brocky_Ultra4_Bronco_RTR.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2017_Ford_25_Brocky_Ultra4_Bronco_RTR.png",902,Ford,,,#25 'Brocky' Ultra4 Bronco RTR,2017 Ford #25 'Brocky' Ultra4 Bronco RTR,2017,UNLIMITED OFFROAD,EPIC,Autoshow,,AWD,75000,600,558,4500,52,7,644,4.7,4,6.1,5.2,5.2,10,120.6,305.5,4.064,9.291,132.9,0.96,0.95,0.54,0,0.58,1776324517000,1779475186000
903,2017-ford-focus-rs,https://forza.labsgg.com/cars/2017-ford-focus-rs,2017,Ford,Focus RS,2017 Ford Focus RS,SUPER HOT HATCH,EPIC,Autoshow,,37000,588,B,AWD,350,354.85450000000003,350,474.53700000000003,3446,1563.07930702,2.26,59,4.33,10.972,135.8,41.39184000000001,338.1,103.05288000000002,0.93,0.97,171.8,276.48529920000004,0.84,0.48,0.5,6.2,5.6,5.8,3.7,4.2,5.8,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2017_Ford_Focus_RS.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2017_Ford_Focus_RS.png",903,Ford,,,Focus RS,2017 Ford Focus RS,2017,SUPER HOT HATCH,EPIC,Autoshow,,AWD,37000,350,350,3446,59,2.26,588,6.2,5.6,5.8,3.7,4.2,5.8,135.8,338.1,4.33,10.972,171.8,0.93,0.97,0.48,0.5,0.84,1776324517000,1779343767000
6244,2017-ford-gt,https://forza.labsgg.com/cars/2017-ford-gt,2017,Ford,GT,2017 Ford GT,MODERN SUPER CARS,EPIC,Autoshow,,500000,757,S1,RWD,630,638.7381,539,730.78698,3353,1520.89521661,3.5,43,2.862,5.336,92,28.041600000000003,214.1,65.25768000000001,1.15,1.27,225.3,362.5852032,0.87,0.57,0.37,8.3,6.3,6.6,3.6,8.3,4.9,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2017_Ford_GT.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2017_Ford_GT.png",6244,Ford,,,GT,2017 Ford GT,2017,MODERN SUPER CARS,EPIC,Autoshow,,RWD,500000,630,539,3353,43,3.5,757,8.3,6.3,6.6,3.6,8.3,4.9,92,214.1,2.862,5.336,225.3,1.15,1.27,0.57,0.37,0.87,1778488320000,1779343767000
6088,2017-ford-m-sport-fiesta-rs,https://forza.labsgg.com/cars/2017-ford-m-sport-fiesta-rs,2017,Ford,M-Sport Fiesta RS,2017 Ford M-Sport Fiesta RS,RALLY MONSTERS,EPIC,Festival Playlist,Wheelspin,237500,707,S1,AWD,375,380.20125,332,450.13224,2800,1270.058636,1.6,53,3.252,8.08,95.6,29.13888,235.2,71.68896,1.16,1.3,139.5,224.503488,0.75,0.49,0.5,4.9,5.7,8.7,8.4,5.9,8.6,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2017_Ford_M-Sport_Fiesta_RS.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2017_Ford_M-Sport_Fiesta_RS.png",6088,Ford,,,M-Sport Fiesta RS,2017 Ford M-Sport Fiesta RS,2017,RALLY MONSTERS,EPIC,Festival Playlist,Wheelspin,AWD,237500,375,332,2800,53,1.6,707,4.9,5.7,8.7,8.4,5.9,8.6,95.6,235.2,3.252,8.08,139.5,1.16,1.3,0.49,0.5,0.75,1777888390000,1780168422000
904,2018-ford-mustang-rtr-spec-5,https://forza.labsgg.com/cars/2018-ford-mustang-rtr-spec-5,2018,Ford,Mustang RTR Spec 5,2018 Ford Mustang RTR Spec 5,MODERN MUSCLE,RARE,Autoshow,,35000,648,A,RWD,460,466.3802,420,569.4444,3827,1735.89799999,5.03,54,4.776,10.378,125.6,38.28288,306.7,93.48216000000001,1,1.03,179.5,288.877248,0.81,0.48,0.39,6.5,5.5,5.1,5.4,4.8,5,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2018_Ford_Mustang_RTR_Spec_5.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2018_Ford_Mustang_RTR_Spec_5.png",904,Ford,,,Mustang RTR Spec 5,2018 Ford Mustang RTR Spec 5,2018,MODERN MUSCLE,RARE,Autoshow,,RWD,35000,460,420,3827,54,5.03,648,6.5,5.5,5.1,5.4,4.8,5,125.6,306.7,4.776,10.378,179.5,1,1.03,0.48,0.39,0.81,1776324517000,1779343768000
905,2020-ford-2069-ford-performance-bronco-r,https://forza.labsgg.com/cars/2020-ford-2069-ford-performance-bronco-r,2020,Ford,#2069 Ford Performance Bronco R,2020 Ford #2069 Ford Performance Bronco R,OFFROAD,EPIC,Autoshow,,450000,441,C,AWD,325,329.50775000000004,400,542.328,6500,2948.350405,2.7,49,7.329,24.547,121.5,37.0332,308.4,94.00032,0.87,0.86,118,189.90259200000003,0.54,0.54,0,4.2,3.9,3.2,5.2,4.8,10,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2020_Ford_2069_Ford_Performance_Bronco_R.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2020_Ford_2069_Ford_Performance_Bronco_R.png",905,Ford,,,#2069 Ford Performance Bronco R,2020 Ford #2069 Ford Performance Bronco R,2020,OFFROAD,EPIC,Autoshow,,AWD,450000,325,400,6500,49,2.7,441,4.2,3.9,3.2,5.2,4.8,10,121.5,308.4,7.329,24.547,118,0.87,0.86,0.54,0,0.54,1776324517000,1779475190000
906,2020-ford-mustang-shelby-gt500,https://forza.labsgg.com/cars/2020-ford-mustang-shelby-gt500,2020,Ford,Mustang Shelby GT500,2020 Ford Mustang Shelby GT500,MODERN MUSCLE,RARE,Autoshow,,125000,734,S1,RWD,760,770.5412,625,847.3875,4171,1891.93377527,5.16,56,3.249,6.602,108.7,33.13176,256.8,78.27264000000001,1.19,1.27,209.7,337.47943680000003,0.81,0.46,0.39,7.7,6,5.8,6.1,5.5,5.2,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2020_Ford_Mustang_Shelby_GT500.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2020_Ford_Mustang_Shelby_GT500.png",906,Ford,,,Mustang Shelby GT500,2020 Ford Mustang Shelby GT500,2020,MODERN MUSCLE,RARE,Autoshow,,RWD,125000,760,625,4171,56,5.16,734,7.7,6,5.8,6.1,5.5,5.2,108.7,256.8,3.249,6.602,209.7,1.19,1.27,0.46,0.39,0.81,1776324517000,1779343771000
907,2020-ford-super-duty-f-450-drw-platinum,https://forza.labsgg.com/cars/2020-ford-super-duty-f-450-drw-platinum,2020,Ford,Super Duty F-450 DRW PLATINUM,2020 Ford Super Duty F-450 DRW PLATINUM,PICKUPS & 4X4S,COMMON,Autoshow,,65000,379,D,AWD,475,481.58825,1050,1423.611,8587,3894.99768119,6.65,55,6.989,18.374,140.3,42.76344,371.9,113.35512,0.78,0.77,127.4,205.03042560000003,0.37,0.48,0,4.6,2.8,4.3,7.3,2.7,8.4,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2020_Ford_Super_Duty_F-450_DRW_PLATINUM.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2020_Ford_Super_Duty_F-450_DRW_PLATINUM.png",907,Ford,,,Super Duty F-450 DRW PLATINUM,2020 Ford Super Duty F-450 DRW PLATINUM,2020,PICKUPS & 4X4S,COMMON,Autoshow,,AWD,65000,475,1050,8587,55,6.65,379,4.6,2.8,4.3,7.3,2.7,8.4,140.3,371.9,6.989,18.374,127.4,0.78,0.77,0.48,0,0.37,1776324517000,1779343771000
6089,2020-ford-super-duty-f-450-drw-platinum-forza-edition,https://forza.labsgg.com/cars/2020-ford-super-duty-f-450-drw-platinum-forza-edition,2020,Ford,Super Duty F-450 DRW PLATINUM Forza Edition,2020 Ford Super Duty F-450 DRW PLATINUM Forza Edition,PICKUPS & 4X4S,FORZA EDITION DESTRUCTION SKILLS BOOST,Festival Playlist,Wheelspin,475000,700,A,AWD,968,981.4261600000001,1815,2460.8133000000003,6376,2892.1049511200004,6.65,55,7.127,18.187,120.1,36.60648,312.8,95.34144,0.93,0.97,204.6,329.2717824,0.73,0.56,0.46,7.6,3.8,8.7,9.8,4.9,9.8,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2020_Ford_Super_Duty_F-450_DRW_PLATINUM_Forza_Edition.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2020_Ford_Super_Duty_F-450_DRW_PLATINUM_Forza_Edition.png",6089,Ford,,,Super Duty F-450 DRW PLATINUM Forza Edition,2020 Ford Super Duty F-450 DRW PLATINUM Forza Edition,2020,PICKUPS & 4X4S,FORZA EDITION DESTRUCTION SKILLS BOOST,Festival Playlist,Wheelspin,AWD,475000,968,1815,6376,55,6.65,700,7.6,3.8,8.7,9.8,4.9,9.8,120.1,312.8,7.127,18.187,204.6,0.93,0.97,0.56,0.46,0.73,1777888390000,1780168422000
908,2022-ford-bronco-raptor,https://forza.labsgg.com/cars/2022-ford-bronco-raptor,2022,Ford,Bronco Raptor,2022 Ford Bronco Raptor,PICKUPS & 4X4S,EPIC,Autoshow,,50000,473,C,AWD,418,423.79766,440,596.5608,5733,2600.44505721,2.96,56,5.434,15.974,154.2,47.00016,374.4,114.11712,0.85,0.84,141.7,228.0440448,0.67,0.41,0,5.1,3.4,4.8,5.3,3.3,9.4,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2022_Ford_Bronco_Raptor.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2022_Ford_Bronco_Raptor.png",908,Ford,,,Bronco Raptor,2022 Ford Bronco Raptor,2022,PICKUPS & 4X4S,EPIC,Autoshow,,AWD,50000,418,440,5733,56,2.96,473,5.1,3.4,4.8,5.3,3.3,9.4,154.2,374.4,5.434,15.974,141.7,0.85,0.84,0.41,0,0.67,1776324517000,1779475194000
909,2022-ford-f-150-lightning,https://forza.labsgg.com/cars/2022-ford-f-150-lightning,2022,Ford,F-150 Lightning,2022 Ford F-150 Lightning,PICKUPS & 4X4S,EPIC,Festival Playlist,Wheelspin,237500,500,C,AWD,563,570.80881,775,1050.7605,7070,3206.8980559,,50,3.985,10.1,134.3,40.93464000000001,361.9,110.30712,0.82,0.81,110.8,178.31531520000001,0.75,0.46,0,3.8,2.6,5.1,5.4,2.9,8.3,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2022_Ford_F-150_Lightning.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2022_Ford_F-150_Lightning.png",909,Ford,,,F-150 Lightning,2022 Ford F-150 Lightning,2022,PICKUPS & 4X4S,EPIC,Festival Playlist,Wheelspin,AWD,237500,563,775,7070,50,,500,3.8,2.6,5.1,5.4,2.9,8.3,134.3,361.9,3.985,10.1,110.8,0.82,0.81,0.46,0,0.75,1776324517000,1780168420000
910,2022-ford-focus-st,https://forza.labsgg.com/cars/2022-ford-focus-st,2022,Ford,Focus ST,2022 Ford Focus ST,HOT HATCH,COMMON,Autoshow,,34000,594,B,FWD,276,279.82812,310,420.3042,3168,1436.9806281600002,2.26,61,5.569,12.424,137.1,41.78808,339.1,103.35768000000002,0.95,1,166.7,268.2776448,0.83,0.5,0.46,6,5.1,4.5,4.7,4.2,5.3,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2022_Ford_Focus_ST.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2022_Ford_Focus_ST.png",910,Ford,,,Focus ST,2022 Ford Focus ST,2022,HOT HATCH,COMMON,Autoshow,,FWD,34000,276,310,3168,61,2.26,594,6,5.1,4.5,4.7,4.2,5.3,137.1,339.1,5.569,12.424,166.7,0.95,1,0.5,0.46,0.83,1776324517000,1779343775000
6090,2022-ford-supervan-4,https://forza.labsgg.com/cars/2022-ford-supervan-4,2022,Ford,Supervan 4,2022 Ford Supervan 4,EXTREME TRACK TOYS,RARE,Car Mastery Tree,1994 Ford SuperVan 3 - 50 Skill Points,1900000,919,R,AWD,1878,1904.0478600000001,1179,1598.51178,4385,1989.0025424500002,,56,1.929,3.408,88.4,26.944320000000005,185.4,56.50992,1.56,1.72,220.7,355.1822208,0.69,0.47,0.5,7.9,7.5,10,10,8.6,4.3,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2022_Ford_Supervan_4.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2022_Ford_Supervan_4.png",6090,Ford,,,Supervan 4,2022 Ford Supervan 4,2022,EXTREME TRACK TOYS,RARE,Car Mastery Tree,1994 Ford SuperVan 3 - 50 Skill Points,AWD,1900000,1878,1179,4385,56,,919,7.9,7.5,10,10,8.6,4.3,88.4,185.4,1.929,3.408,220.7,1.56,1.72,0.47,0.5,0.69,1777888390000,1779531954000
911,2023-ford-f-150-raptor-r,https://forza.labsgg.com/cars/2023-ford-f-150-raptor-r,2023,Ford,F-150 Raptor R,2023 Ford F-150 Raptor R,PICKUPS & 4X4S,EPIC,Autoshow,,110000,536,B,AWD,700,709.7090000000001,640,867.7248,6077,2756.48083249,5.16,58,3.552,8.885,140.5,42.824400000000004,360.7,109.94136,0.85,0.84,170.6,274.5540864,0.65,0.39,0,6.2,2.8,6.8,5.8,3.2,8.7,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2023_Ford_F-150_Raptor_R.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2023_Ford_F-150_Raptor_R.png",911,Ford,,,F-150 Raptor R,2023 Ford F-150 Raptor R,2023,PICKUPS & 4X4S,EPIC,Autoshow,,AWD,110000,700,640,6077,58,5.16,536,6.2,2.8,6.8,5.8,3.2,8.7,140.5,360.7,3.552,8.885,170.6,0.85,0.84,0.39,0,0.65,1776324517000,1779343777000
912,2023-ford-f-150-raptor-r-welcome-pack,https://forza.labsgg.com/cars/2023-ford-f-150-raptor-r-welcome-pack,2023,Ford,F-150 Raptor R 'Welcome Pack',2023 Ford F-150 Raptor R 'Welcome Pack',PICKUPS & 4X4S,LEGENDARY,Car Pack,Welcome Pack Car Pack,50000,600,B,AWD,700,709.7090000000001,640,867.7248,6077,2756.48083249,5.16,58,3.49,8.828,140.3,42.76344,344.5,105.0036,0.87,0.88,173,278.416512,0.65,0.51,0.58,6.2,3.5,7.3,6.8,4.3,9.7,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2023_Ford_F-150_Raptor_R_Welcome_Pack.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2023_Ford_F-150_Raptor_R_Welcome_Pack.png",912,Ford,,,F-150 Raptor R 'Welcome Pack',2023 Ford F-150 Raptor R 'Welcome Pack',2023,PICKUPS & 4X4S,LEGENDARY,Car Pack,Welcome Pack Car Pack,AWD,50000,700,640,6077,58,5.16,600,6.2,3.5,7.3,6.8,4.3,9.7,140.3,344.5,3.49,8.828,173,0.87,0.88,0.51,0.58,0.65,1776324517000,1779475196000
913,2023-ford-fiesta-st,https://forza.labsgg.com/cars/2023-ford-fiesta-st,2023,Ford,Fiesta ST,2023 Ford Fiesta ST,HOT HATCH,COMMON,Autoshow,,26000,500,C,FWD,197,199.73239,236,319.97352,2657,1205.19492709,1.5,63,6.218,15.509,141.2,43.03776,356.9,108.78312,0.92,0.97,146,234.964224,0.85,0.59,0.48,5.2,4.9,4.2,4.3,3.7,5.2,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2023_Ford_Fiesta_ST.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2023_Ford_Fiesta_ST.png",913,Ford,,,Fiesta ST,2023 Ford Fiesta ST,2023,HOT HATCH,COMMON,Autoshow,,FWD,26000,197,236,2657,63,1.5,500,5.2,4.9,4.2,4.3,3.7,5.2,141.2,356.9,6.218,15.509,146,0.92,0.97,0.59,0.48,0.85,1776324517000,1779475196000
